TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"9042627","Sorcery Contested Realm","Gothic","Vandal Imp","","","Ordinary","Lightly Played","","","","","","0","",""
"9042628","Sorcery Contested Realm","Gothic","Vandal Imp","","","Ordinary","Moderately Played","","","","","","0","",""
"9042629","Sorcery Contested Realm","Gothic","Vandal Imp","","","Ordinary","Heavily Played","","","","","","0","",""
"9042630","Sorcery Contested Realm","Gothic","Vandal Imp","","","Ordinary","Damaged","","","","","","0","",""
"9042631","Sorcery Contested Realm","Gothic","Vandal Imp (Foil)","","","Ordinary","Near Mint Foil","","","6.0900","6.0900","","0","",""
"9042632","Sorcery Contested Realm","Gothic","Vandal Imp (Foil)","","","Ordinary","Lightly Played Foil","","","","","","0","",""
"9042633","Sorcery Contested Realm","Gothic","Vandal Imp (Foil)","","","Ordinary","Moderately Played Foil","","","","","","0","",""
"9042634","Sorcery Contested Realm","Gothic","Vandal Imp (Foil)","","","Ordinary","Heavily Played Foil","","","","","","0","",""
"9042635","Sorcery Contested Realm","Gothic","Vandal Imp (Foil)","","","Ordinary","Damaged Foil","","","","","","0","",""
"9042636","Sorcery Contested Realm","Gothic","Varistus the Evictor","","","Unique","Near Mint","","","12.0000","10.6900","","0","",""
"9042637","Sorcery Contested Realm","Gothic","Varistus the Evictor","","","Unique","Lightly Played","","","","","","0","",""
"9042638","Sorcery Contested Realm","Gothic","Varistus the Evictor","","","Unique","Moderately Played","","","","","","0","",""
"9042639","Sorcery Contested Realm","Gothic","Varistus the Evictor","","","Unique","Heavily Played","","","","","","0","",""
"9042640","Sorcery Contested Realm","Gothic","Varistus the Evictor","","","Unique","Damaged","","","","","","0","",""
"9042641","Sorcery Contested Realm","Gothic","Varistus the Evictor (Foil)","","","Unique","Near Mint Foil","","","249.3100","248.0000","","0","",""
"9042642","Sorcery Contested Realm","Gothic","Varistus the Evictor (Foil)","","","Unique","Lightly Played Foil","","","","","","0","",""
"9042643","Sorcery Contested Realm","Gothic","Varistus the Evictor (Foil)","","","Unique","Moderately Played Foil","","","","","","0","",""
"9042644","Sorcery Contested Realm","Gothic","Varistus the Evictor (Foil)","","","Unique","Heavily Played Foil","","","","","","0","",""
"9042645","Sorcery Contested Realm","Gothic","Varistus the Evictor (Foil)","","","Unique","Damaged Foil","","","","","","0","",""
"9042646","Sorcery Contested Realm","Gothic","Vast Desert","","","Ordinary","Near Mint","0.17","","1.4500","0.1400","","0","",""
"9042647","Sorcery Contested Realm","Gothic","Vast Desert","","","Ordinary","Lightly Played","","","","","","0","",""
"9042648","Sorcery Contested Realm","Gothic","Vast Desert","","","Ordinary","Moderately Played","","","","","","0","",""
"9042649","Sorcery Contested Realm","Gothic","Vast Desert","","","Ordinary","Heavily Played","","","","","","0","",""
"9042650","Sorcery Contested Realm","Gothic","Vast Desert","","","Ordinary","Damaged","","","","","","0","",""
"9042651","Sorcery Contested Realm","Gothic","Vast Desert (Foil)","","","Ordinary","Near Mint Foil","29.00","","19.1800","19.1800","","0","",""
"9042652","Sorcery Contested Realm","Gothic","Vast Desert (Foil)","","","Ordinary","Lightly Played Foil","","","","","","0","",""
"9042653","Sorcery Contested Realm","Gothic","Vast Desert (Foil)","","","Ordinary","Moderately Played Foil","","","","","","0","",""
"9042654","Sorcery Contested Realm","Gothic","Vast Desert (Foil)","","","Ordinary","Heavily Played Foil","","","","","","0","",""
"9042655","Sorcery Contested Realm","Gothic","Vast Desert (Foil)","","","Ordinary","Damaged Foil","","","","","","0","",""
"9042656","Sorcery Contested Realm","Gothic","Vesper Swarm","","","Exceptional","Near Mint","0.24","","1.5200","0.2100","","0","",""
"9042657","Sorcery Contested Realm","Gothic","Vesper Swarm","","","Exceptional","Lightly Played","","","","","","0","",""
"9042658","Sorcery Contested Realm","Gothic","Vesper Swarm","","","Exceptional","Moderately Played","","","","","","0","",""
"9042659","Sorcery Contested Realm","Gothic","Vesper Swarm","","","Exceptional","Heavily Played","","","","","","0","",""
"9042660","Sorcery Contested Realm","Gothic","Vesper Swarm","","","Exceptional","Damaged","","","","","","0","",""
"9042661","Sorcery Contested Realm","Gothic","Vesper Swarm (Foil)","","","Exceptional","Near Mint Foil","3.50","","4.4900","3.1800","","0","",""
"9042662","Sorcery Contested Realm","Gothic","Vesper Swarm (Foil)","","","Exceptional","Lightly Played Foil","","","","","","0","",""
"9042663","Sorcery Contested Realm","Gothic","Vesper Swarm (Foil)","","","Exceptional","Moderately Played Foil","","","","","","0","",""
"9042664","Sorcery Contested Realm","Gothic","Vesper Swarm (Foil)","","","Exceptional","Heavily Played Foil","","","","","","0","",""
"9042665","Sorcery Contested Realm","Gothic","Vesper Swarm (Foil)","","","Exceptional","Damaged Foil","","","","","","0","",""
"9042666","Sorcery Contested Realm","Gothic","Vindictive Nation","","","Elite","Near Mint","1.86","","2.7100","1.4000","","0","",""
"9042667","Sorcery Contested Realm","Gothic","Vindictive Nation","","","Elite","Lightly Played","","","","","","0","",""
"9042668","Sorcery Contested Realm","Gothic","Vindictive Nation","","","Elite","Moderately Played","","","","","","0","",""
"9042669","Sorcery Contested Realm","Gothic","Vindictive Nation","","","Elite","Heavily Played","","","","","","0","",""
"9042670","Sorcery Contested Realm","Gothic","Vindictive Nation","","","Elite","Damaged","","","","","","0","",""
"9042671","Sorcery Contested Realm","Gothic","Vindictive Nation (Foil)","","","Elite","Near Mint Foil","","","66.4900","66.4900","","0","",""
"9042672","Sorcery Contested Realm","Gothic","Vindictive Nation (Foil)","","","Elite","Lightly Played Foil","","","","","","0","",""
"9042673","Sorcery Contested Realm","Gothic","Vindictive Nation (Foil)","","","Elite","Moderately Played Foil","","","","","","0","",""
"9042674","Sorcery Contested Realm","Gothic","Vindictive Nation (Foil)","","","Elite","Heavily Played Foil","","","","","","0","",""
"9042675","Sorcery Contested Realm","Gothic","Vindictive Nation (Foil)","","","Elite","Damaged Foil","","","","","","0","",""
"9042676","Sorcery Contested Realm","Gothic","Virgin in Prayer","","","Ordinary","Near Mint","0.17","","1.4600","0.1500","","0","",""
"9042677","Sorcery Contested Realm","Gothic","Virgin in Prayer","","","Ordinary","Lightly Played","","","","","","0","",""
"9042678","Sorcery Contested Realm","Gothic","Virgin in Prayer","","","Ordinary","Moderately Played","","","","","","0","",""
"9042679","Sorcery Contested Realm","Gothic","Virgin in Prayer","","","Ordinary","Heavily Played","","","","","","0","",""
"9042680","Sorcery Contested Realm","Gothic","Virgin in Prayer","","","Ordinary","Damaged","","","","","","0","",""
"9042681","Sorcery Contested Realm","Gothic","Virgin in Prayer (Foil)","","","Ordinary","Near Mint Foil","","","7.6700","7.6700","","0","",""
"9042682","Sorcery Contested Realm","Gothic","Virgin in Prayer (Foil)","","","Ordinary","Lightly Played Foil","","","","","","0","",""
"9042683","Sorcery Contested Realm","Gothic","Virgin in Prayer (Foil)","","","Ordinary","Moderately Played Foil","","","","","","0","",""
"9042684","Sorcery Contested Realm","Gothic","Virgin in Prayer (Foil)","","","Ordinary","Heavily Played Foil","","","","","","0","",""
"9042685","Sorcery Contested Realm","Gothic","Virgin in Prayer (Foil)","","","Ordinary","Damaged Foil","","","","","","0","",""
"9042866","Sorcery Contested Realm","Gothic","Wasteland (Preconstructed Deck)","","","Ordinary","Near Mint","0.40","","1.5600","0.2500","","0","",""
"9042867","Sorcery Contested Realm","Gothic","Wasteland (Preconstructed Deck)","","","Ordinary","Lightly Played","","","","","","0","",""
"9042868","Sorcery Contested Realm","Gothic","Wasteland (Preconstructed Deck)","","","Ordinary","Moderately Played","","","","","","0","",""
"9042869","Sorcery Contested Realm","Gothic","Wasteland (Preconstructed Deck)","","","Ordinary","Heavily Played","","","","","","0","",""
"9042870","Sorcery Contested Realm","Gothic","Wasteland (Preconstructed Deck)","","","Ordinary","Damaged","","","","","","0","",""
"9042686","Sorcery Contested Realm","Gothic","Watery Grave","","","Unique","Near Mint","13.42","","13.1500","13.1500","","0","",""
"9042687","Sorcery Contested Realm","Gothic","Watery Grave","","","Unique","Lightly Played","","","","","","0","",""
"9042688","Sorcery Contested Realm","Gothic","Watery Grave","","","Unique","Moderately Played","","","","","","0","",""
"9042689","Sorcery Contested Realm","Gothic","Watery Grave","","","Unique","Heavily Played","","","","","","0","",""
"9042690","Sorcery Contested Realm","Gothic","Watery Grave","","","Unique","Damaged","","","","","","0","",""
"9042691","Sorcery Contested Realm","Gothic","Watery Grave (Foil)","","","Unique","Near Mint Foil","","","276.2200","276.2200","","0","",""
"9042692","Sorcery Contested Realm","Gothic","Watery Grave (Foil)","","","Unique","Lightly Played Foil","","","","","","0","",""
"9042693","Sorcery Contested Realm","Gothic","Watery Grave (Foil)","","","Unique","Moderately Played Foil","","","","","","0","",""
"9042694","Sorcery Contested Realm","Gothic","Watery Grave (Foil)","","","Unique","Heavily Played Foil","","","","","","0","",""
"9042695","Sorcery Contested Realm","Gothic","Watery Grave (Foil)","","","Unique","Damaged Foil","","","","","","0","",""
"9042696","Sorcery Contested Realm","Gothic","Wave of Eviction","","","Exceptional","Near Mint","0.24","","1.5200","0.2100","","0","",""
"9042697","Sorcery Contested Realm","Gothic","Wave of Eviction","","","Exceptional","Lightly Played","","","","","","0","",""
"9042698","Sorcery Contested Realm","Gothic","Wave of Eviction","","","Exceptional","Moderately Played","","","","","","0","",""
"9042699","Sorcery Contested Realm","Gothic","Wave of Eviction","","","Exceptional","Heavily Played","","","","","","0","",""
"9042700","Sorcery Contested Realm","Gothic","Wave of Eviction","","","Exceptional","Damaged","","","","","","0","",""
"9042701","Sorcery Contested Realm","Gothic","Wave of Eviction (Foil)","","","Exceptional","Near Mint Foil","","","9.9900","8.6800","","0","",""
"9042702","Sorcery Contested Realm","Gothic","Wave of Eviction (Foil)","","","Exceptional","Lightly Played Foil","","","","","","0","",""
"9042703","Sorcery Contested Realm","Gothic","Wave of Eviction (Foil)","","","Exceptional","Moderately Played Foil","","","","","","0","",""
"9042704","Sorcery Contested Realm","Gothic","Wave of Eviction (Foil)","","","Exceptional","Heavily Played Foil","","","","","","0","",""
"9042705","Sorcery Contested Realm","Gothic","Wave of Eviction (Foil)","","","Exceptional","Damaged Foil","","","","","","0","",""
"9042706","Sorcery Contested Realm","Gothic","Weathered Trunks","","","Ordinary","Near Mint","","","1.4000","0.0900","","0","",""
"9042707","Sorcery Contested Realm","Gothic","Weathered Trunks","","","Ordinary","Lightly Played","","","","","","0","",""
"9042708","Sorcery Contested Realm","Gothic","Weathered Trunks","","","Ordinary","Moderately Played","","","","","","0","",""
"9042709","Sorcery Contested Realm","Gothic","Weathered Trunks","","","Ordinary","Heavily Played","","","","","","0","",""
"9042710","Sorcery Contested Realm","Gothic","Weathered Trunks","","","Ordinary","Damaged","","","","","","0","",""
"9042711","Sorcery Contested Realm","Gothic","Weathered Trunks (Foil)","","","Ordinary","Near Mint Foil","","","22.2600","20.9500","","0","",""
"9042712","Sorcery Contested Realm","Gothic","Weathered Trunks (Foil)","","","Ordinary","Lightly Played Foil","","","","","","0","",""
"9042713","Sorcery Contested Realm","Gothic","Weathered Trunks (Foil)","","","Ordinary","Moderately Played Foil","","","","","","0","",""
"9042714","Sorcery Contested Realm","Gothic","Weathered Trunks (Foil)","","","Ordinary","Heavily Played Foil","","","","","","0","",""
"9042715","Sorcery Contested Realm","Gothic","Weathered Trunks (Foil)","","","Ordinary","Damaged Foil","","","","","","0","",""
"9042716","Sorcery Contested Realm","Gothic","Wiccan Tools","","","Ordinary","Near Mint","0.22","","1.4600","0.1500","","0","",""
"9042717","Sorcery Contested Realm","Gothic","Wiccan Tools","","","Ordinary","Lightly Played","","","","","","0","",""
"9042718","Sorcery Contested Realm","Gothic","Wiccan Tools","","","Ordinary","Moderately Played","","","","","","0","",""
"9042719","Sorcery Contested Realm","Gothic","Wiccan Tools","","","Ordinary","Heavily Played","","","","","","0","",""
"9042720","Sorcery Contested Realm","Gothic","Wiccan Tools","","","Ordinary","Damaged","","","","","","0","",""
"9042721","Sorcery Contested Realm","Gothic","Wiccan Tools (Foil)","","","Ordinary","Near Mint Foil","","","5.0000","5.0000","","0","",""
"9042722","Sorcery Contested Realm","Gothic","Wiccan Tools (Foil)","","","Ordinary","Lightly Played Foil","","","","","","0","",""
"9042723","Sorcery Contested Realm","Gothic","Wiccan Tools (Foil)","","","Ordinary","Moderately Played Foil","","","","","","0","",""
"9042724","Sorcery Contested Realm","Gothic","Wiccan Tools (Foil)","","","Ordinary","Heavily Played Foil","","","","","","0","",""
"9042725","Sorcery Contested Realm","Gothic","Wiccan Tools (Foil)","","","Ordinary","Damaged Foil","","","","","","0","",""
"9042726","Sorcery Contested Realm","Gothic","Wild Fanatic","","","Ordinary","Near Mint","0.15","","1.4400","0.1300","","0","",""
"9042727","Sorcery Contested Realm","Gothic","Wild Fanatic","","","Ordinary","Lightly Played","","","","","","0","",""
"9042728","Sorcery Contested Realm","Gothic","Wild Fanatic","","","Ordinary","Moderately Played","","","","","","0","",""
"9042729","Sorcery Contested Realm","Gothic","Wild Fanatic","","","Ordinary","Heavily Played","","","","","","0","",""
"9042730","Sorcery Contested Realm","Gothic","Wild Fanatic","","","Ordinary","Damaged","","","","","","0","",""
"9042731","Sorcery Contested Realm","Gothic","Wild Fanatic (Foil)","","","Ordinary","Near Mint Foil","3.20","","3.9600","2.6500","","0","",""
"9042732","Sorcery Contested Realm","Gothic","Wild Fanatic (Foil)","","","Ordinary","Lightly Played Foil","","","","","","0","",""
"9042733","Sorcery Contested Realm","Gothic","Wild Fanatic (Foil)","","","Ordinary","Moderately Played Foil","","","","","","0","",""
"9042734","Sorcery Contested Realm","Gothic","Wild Fanatic (Foil)","","","Ordinary","Heavily Played Foil","","","","","","0","",""
"9042735","Sorcery Contested Realm","Gothic","Wild Fanatic (Foil)","","","Ordinary","Damaged Foil","","","","","","0","",""
"9042736","Sorcery Contested Realm","Gothic","Willing Tribute","","","Ordinary","Near Mint","","","1.4000","0.0900","","0","",""
"9042737","Sorcery Contested Realm","Gothic","Willing Tribute","","","Ordinary","Lightly Played","","","","","","0","",""
